letters,required,score,words
lfumber,f,179,41
gmcnrpi,c,64,9
gmcnrpi,p,154,26
gmcnrpi,m,115,20
gmcnrpi,r,137,24
lyeotgi,i,96,25
lyeotgi,g,101,23
lyeotgi,t,88,26
lyeotgi,o,93,25
lyeotgi,e,124,29
lyeotgi,y,59,13
lyeotgi,l,157,44
lfbcoai,i,139,31
lfbcoai,a,177,40
lfbcoai,o,105,33
lfbcoai,c,126,30
lfbcoai,b,79,21
lfbcoai,f,101,25
lfbcoai,l,178,51
beontak,k,109,29
beontak,a,188,47
beontak,t,219,55
beontak,n,217,55
beontak,o,191,50
beontak,e,220,61
beontak,b,180,47
uedvntr,u,367,69
uedvntr,t,419,77
uedvntr,n,553,100
uedvntr,v,219,38
lecdrpi,i,560,111
lecdrpi,c,290,53
lecdrpi,l,311,64
lecdrpi,p,409,78
lubetax,x,56,10
lubetax,a,184,47
lubetax,t,188,47
lubetax,e,236,57
lubetax,b,163,45
lubetax,u,105,28
lubetax,l,217,50
lydntai,i,176,44
lydntai,a,192,42
lydntai,t,138,33
lydntai,n,148,31
lydntai,d,112,26
lydntai,y,161,32
lydntai,l,149,39
lectami,i,362,73
lectami,m,297,74
lectami,a,402,86
lectami,t,414,87
lectami,c,326,61
lectami,e,385,86
lectami,l,412,88
ucohntm,m,87,19
ucohntm,t,126,31
ucohntm,n,132,28
ucohntm,h,104,23
ucohntm,o,170,40
ucohntm,c,150,29
ucohntm,u,114,27
fkbeari,i,209,41
fkbeari,k,90,20
fkbeari,a,196,48
fkbeari,b,175,39
fkbeari,f,186,41
lyctmpi,i,109,29
lyctmpi,p,58,13
lyctmpi,m,57,12
lyctmpi,t,69,16
lyctmpi,c,70,12
lyctmpi,y,58,11
lyctmpi,l,94,22
luedtzi,i,177,41
luedtzi,z,29,3
luedtzi,t,151,36
luedtzi,u,107,23
luedtzi,l,209,47
ecdnami,i,400,82
ecdnami,m,458,97
ecdnami,a,509,103
ecdnami,n,475,90
ecdnami,c,361,66
lgyonap,p,129,34
lgyonap,a,199,47
lgyonap,n,134,33
lgyonap,o,195,52
lgyonap,y,173,33
lgyonap,g,132,32
lgyonap,l,214,54
lucqazi,i,50,8
lucqazi,z,17,2
lucqazi,a,47,9
lucqazi,q,28,5
lucqazi,c,41,7
lucqazi,u,38,9
lucqazi,l,47,10
uedtarp,u,329,62
uedtarp,a,761,142
uedtarp,t,711,126
uedtarp,p,718,128
ueotrpi,i,237,44
ueotrpi,p,397,80
ueotrpi,t,474,96
ueotrpi,o,324,71
ueotrpi,u,208,43
fcodnai,i,86,20
fcodnai,a,103,20
fcodnai,n,100,23
fcodnai,d,67,16
fcodnai,o,103,28
fcodnai,c,116,24
fcodnai,f,31,10
luodtah,h,66,24
luodtah,a,88,31
luodtah,t,99,37
luodtah,d,66,23
luodtah,o,116,40
luodtah,u,54,21
luodtah,l,94,37
lcnakgi,k,224,38
lcnakgi,c,330,50
lcnakgi,l,372,63
lcnakgi,a,382,64
uqdntar,r,74,18
uqdntar,a,101,25
uqdntar,t,96,24
uqdntar,n,75,16
uqdntar,d,36,9
uqdntar,q,36,6
uqdntar,u,66,18
fuevtgi,i,27,8
fuevtgi,g,29,6
fuevtgi,t,27,8
fuevtgi,v,23,4
fuevtgi,e,38,10
fuevtgi,u,23,5
fuevtgi,f,35,12
lbecdam,m,298,66
lbecdam,a,462,107
lbecdam,c,161,35
lbecdam,b,313,63
lbecdam,l,377,84
untamgi,u,240,38
untamgi,a,464,78
untamgi,t,384,64
untamgi,m,351,57
becnari,i,264,50
becnari,a,346,76
becnari,n,227,49
becnari,c,208,42
becnari,b,212,45
lfontgi,t,298,61
lfontgi,l,329,69
lfontgi,o,342,73
lfontgi,f,192,39
yecohtr,t,353,68
yecohtr,o,340,66
yecohtr,h,284,50
yecohtr,c,250,41
yecohtr,y,112,19
rleohmi,i,161,36
rleohmi,m,145,37
rleohmi,o,163,38
rleohmi,h,116,24
rleohmi,l,145,40
luetaxr,x,71,13
luetaxr,a,281,62
luetaxr,t,303,63
luetaxr,u,129,29
luetaxr,l,248,53
glnarpi,a,477,90
glnarpi,l,295,57
glnarpi,r,297,55
glnarpi,p,297,53
umbohrg,g,51,11
umbohrg,r,72,19
umbohrg,h,56,10
umbohrg,o,76,20
umbohrg,b,61,16
umbohrg,m,61,13
umbohrg,u,80,17
envtari,i,759,120
envtari,t,899,146
envtari,n,759,128
envtari,a,710,122
envtari,v,446,72
wfuedor,u,93,23
wfuedor,f,210,44
wfuedor,w,144,31
wfuedor,o,252,58
lbecdha,a,358,80
lbecdha,h,177,37
lbecdha,c,197,38
lbecdha,b,259,52
lbecdha,l,285,66
ecdntri,i,908,153
ecdntri,c,531,78
ecdntri,t,880,142
ecdntri,n,746,119
ecdhtai,i,328,66
ecdhtai,a,406,78
ecdhtai,t,438,85
ecdhtai,h,329,67
ecdhtai,c,476,87
fuenari,i,230,48
fuenari,a,184,42
fuenari,n,195,41
fuenari,u,108,22
fuenari,f,213,47
lechtar,a,861,170
lechtar,t,815,149
lechtar,h,507,99
lechtar,c,582,103
lechtar,l,414,82
lubentr,t,338,70
lubentr,n,244,49
lubentr,b,238,52
lubentr,u,328,71
lubentr,l,207,46
lyectri,i,332,65
lyectri,t,309,57
lyectri,c,243,40
lyectri,y,144,25
lyectri,l,310,61
ecntxmi,i,180,41
ecntxmi,m,152,34
ecntxmi,x,41,9
ecntxmi,t,175,40
ecntxmi,n,176,36
ecntxmi,c,137,23
ecntxmi,e,212,50
ueqonti,i,162,30
ueqonti,t,169,40
ueqonti,n,182,42
ueqonti,o,114,27
ueqonti,q,93,15
ueqonti,e,164,35
ueqonti,u,149,29
uevtapi,i,45,9
uevtapi,p,80,24
uevtapi,a,52,17
uevtapi,t,72,18
uevtapi,v,32,8
uevtapi,e,79,21
uevtapi,u,35,8
codnami,i,201,41
codnami,m,239,52
codnami,a,260,54
codnami,n,260,51
codnami,d,147,31
codnami,o,231,49
codnami,c,198,37
guyecnp,p,48,10
guyecnp,n,32,6
guyecnp,c,20,2
guyecnp,e,33,7
guyecnp,y,46,8
guyecnp,u,36,6
guyecnp,g,26,4
rechtam,m,222,56
rechtam,a,699,148
rechtam,t,606,121
rechtam,h,445,87
rechtam,c,497,90
wjetark,k,83,20
wjetark,a,166,43
wjetark,t,158,35
wjetark,j,30,6
wjetark,w,99,25
lyentai,i,299,63
lyentai,a,305,62
lyentai,t,387,81
lyentai,n,351,72
lyentai,e,354,73
lyentai,y,173,31
lyentai,l,323,71
udontmi,i,159,32
udontmi,m,121,28
udontmi,t,125,31
udontmi,n,154,35
udontmi,o,168,39
udontmi,d,98,21
udontmi,u,132,26
lntargi,t,584,95
lntargi,l,412,73
lntargi,a,741,124
lntargi,r,490,83
bedontk,k,106,24
bedontk,t,227,52
bedontk,n,239,58
bedontk,o,255,64
bedontk,b,156,36
yvnargi,y,106,22
yvnargi,a,312,59
yvnargi,v,106,19
yvnargi,r,264,48
bednari,i,597,107
bednari,a,687,135
bednari,n,546,98
bednari,b,543,103
lucotpk,k,85,21
lucotpk,p,65,23
lucotpk,t,98,28
lucotpk,o,130,45
lucotpk,c,94,29
lucotpk,u,119,30
lucotpk,l,109,37
yectnai,i,216,43
yectnai,a,261,48
yectnai,n,299,60
yectnai,t,289,59
yectnai,c,200,38
yectnai,e,206,43
yectnai,y,102,19
lubedmp,p,212,46
lubedmp,m,238,46
lubedmp,b,214,41
lubedmp,u,336,69
lubedmp,l,363,73
fecdnti,i,480,86
fecdnti,n,442,76
fecdnti,t,457,81
fecdnti,c,282,44
fecdnti,f,291,48
kconrgi,k,194,40
kconrgi,c,246,45
kconrgi,o,312,62
kconrgi,r,231,41
lbecdna,a,531,111
lbecdna,n,339,66
lbecdna,c,222,42
lbecdna,b,298,62
lbecdna,l,395,83
fetarpi,i,448,84
fetarpi,p,382,76
fetarpi,a,493,103
fetarpi,t,524,106
fetarpi,f,234,55
ybdnagi,y,96,17
ybdnagi,a,236,41
ybdnagi,d,169,28
ybdnagi,b,197,33
lyecamg,g,139,31
lyecamg,m,138,35
lyecamg,a,214,57
lyecamg,c,77,22
lyecamg,e,171,42
lyecamg,y,124,25
lyecamg,l,203,50
ehntrgi,t,823,135
ehntrgi,h,478,76
rweohmk,k,63,15
rweohmk,m,70,19
rweohmk,o,120,31
rweohmk,h,69,15
rweohmk,w,90,23
luybtar,r,142,33
luybtar,a,161,42
luybtar,t,130,31
luybtar,b,112,32
luybtar,y,132,29
luybtar,u,127,33
luybtar,l,143,32
lyecdai,i,331,65
lyecdai,a,333,68
lyecdai,c,258,51
lyecdai,y,235,45
lyecdai,l,362,78
lyehvai,i,62,18
lyehvai,a,83,25
lyehvai,v,101,28
lyehvai,h,44,15
lyehvai,e,99,30
lyehvai,y,63,14
lyehvai,l,112,35
yodthri,i,73,16
yodthri,r,72,23
yodthri,h,67,13
yodthri,t,107,30
yodthri,d,88,23
yodthri,o,108,33
yodthri,y,56,12
feconti,i,358,57
feconti,t,413,69
feconti,n,439,76
feconti,o,378,66
feconti,c,368,56
feconti,e,412,71
feconti,f,207,34
yeotrpi,i,270,51
yeotrpi,p,412,82
yeotrpi,t,418,85
yeotrpi,o,299,63
yeotrpi,y,171,34
umcnkgi,u,80,13
umcnkgi,c,88,15
umcnkgi,k,76,16
umcnkgi,m,107,18
gluedap,p,327,70
gluedap,a,394,87
gluedap,u,255,54
gluedap,g,257,58
gluedap,l,507,108
leohtri,i,297,63
leohtri,t,443,96
leohtri,o,280,65
leohtri,h,251,50
leohtri,l,267,65
wlodthi,i,74,23
wlodthi,h,61,17
wlodthi,t,68,26
wlodthi,d,66,19
wlodthi,o,91,30
wlodthi,l,59,27
wlodthi,w,60,16
wlfueak,k,54,17
wlfueak,a,64,23
wlfueak,e,69,27
wlfueak,u,54,12
wlfueak,f,66,21
wlfueak,l,91,34
wlfueak,w,46,15
fyecnvr,n,74,13
fyecnvr,v,88,18
fyecnvr,c,44,5
fyecnvr,y,44,9
fyecnvr,f,76,14
ohntamp,p,77,19
ohntamp,m,103,27
ohntamp,a,109,31
ohntamp,t,116,32
ohntamp,n,77,18
ohntamp,h,66,18
ohntamp,o,132,37
ydhntar,r,118,30
ydhntar,a,153,41
ydhntar,t,91,23
ydhntar,n,76,17
ydhntar,h,40,11
ydhntar,d,66,17
ydhntar,y,108,24
edtaxpi,i,189,39
edtaxpi,p,213,44
edtaxpi,x,98,16
edtaxpi,a,144,34
edtaxpi,t,231,48
ecdonag,g,182,41
ecdonag,a,309,62
ecdonag,n,358,71
ecdonag,o,320,68
ecdonag,c,306,57
rlfecki,i,289,62
rlfecki,k,125,25
rlfecki,c,178,34
rlfecki,l,243,55
rlfecki,f,234,49
uybtari,i,85,15
uybtari,r,115,28
uybtari,a,138,35
uybtari,t,130,30
uybtari,b,94,24
uybtari,y,88,19
uybtari,u,31,12
lecaxmi,i,154,33
lecaxmi,m,162,45
lecaxmi,x,84,15
lecaxmi,a,168,43
lecaxmi,c,128,31
lecaxmi,e,127,35
lecaxmi,l,174,42
wbdnagi,a,272,48
wbdnagi,w,143,26
wbdnagi,d,164,29
wbdnagi,b,156,25
leohntp,p,156,44
leohntp,t,180,46
leohntp,n,120,34
leohntp,h,128,29
leohntp,o,203,63
leohntp,e,222,63
leohntp,l,145,43
uyctapi,i,71,15
uyctapi,p,78,19
uyctapi,a,94,21
uyctapi,t,94,23
uyctapi,c,80,16
uyctapi,y,83,15
uyctapi,u,55,12
uentari,i,525,91
uentari,t,795,147
uentari,a,543,101
uentari,n,666,123
uentari,u,257,52
jcotapk,k,42,13
jcotapk,p,44,12
jcotapk,a,76,19
jcotapk,t,56,15
jcotapk,o,74,22
jcotapk,c,58,19
jcotapk,j,16,3
fyentmi,i,169,44
fyentmi,m,90,25
fyentmi,t,174,42
fyentmi,n,184,38
fyentmi,e,162,42
fyentmi,y,86,16
fyentmi,f,88,19
ednarpi,i,589,113
ednarpi,a,678,130
ednarpi,n,540,97
ednarpi,p,621,115
ujbedar,u,137,31
ujbedar,a,321,74
ujbedar,b,285,61
ujbedar,j,88,16
uedontr,u,579,108
uedontr,t,786,149
uedontr,n,697,129
uedontr,o,626,127
eontamg,g,260,52
eontamg,m,322,70
eontamg,a,401,85
eontamg,t,378,81
eontamg,n,393,83
eontamg,o,264,64
eontamg,e,404,88
beoaxrg,g,129,32
beoaxrg,x,24,3
beoaxrg,a,146,39
beoaxrg,o,84,24
beoaxrg,b,136,35
lbedohr,l,338,73
lbedohr,h,161,35
lbedohr,o,469,102
lbedohr,b,297,61
lfyedti,i,368,86
lfyedti,t,261,61
lfyedti,y,124,30
lfyedti,l,341,79
lfyedti,f,248,58
edontai,i,512,82
edontai,t,763,130
edontai,a,544,84
edontai,n,771,129
edontai,o,464,78
luentag,g,295,60
luentag,a,392,81
luentag,t,349,70
luentag,n,325,66
luentag,e,425,85
luentag,u,195,40
luentag,l,334,72
wmedorp,p,301,66
wmedorp,w,237,48
wmedorp,o,463,106
wmedorp,m,219,52
kmycrgi,i,62,12
kmycrgi,g,37,5
kmycrgi,r,35,6
kmycrgi,c,56,10
kmycrgi,y,42,6
kmycrgi,m,49,7
kmycrgi,k,44,8
edhnapi,i,152,36
edhnapi,p,235,48
edhnapi,a,199,42
edhnapi,n,268,50
edhnapi,h,110,23
lectapi,i,372,70
lectapi,p,408,83
lectapi,a,504,98
lectapi,t,501,95
lectapi,c,354,66
lectapi,e,478,95
lectapi,l,532,105
glenxpi,l,156,30
glenxpi,p,190,35
glenxpi,e,219,44
glenxpi,x,49,7
lydnagi,y,212,35
lydnagi,a,391,68
lydnagi,l,376,68
lydnagi,d,275,48
lfentar,t,585,117
lfentar,a,583,122
lfentar,n,366,69
lfentar,l,429,86
lfentar,f,287,64
uyeovrp,p,152,38
uyeovrp,v,100,21
uyeovrp,o,88,24
uyeovrp,u,74,17
uyeovrp,y,77,17
ludotai,i,56,18
ludotai,a,82,27
ludotai,t,98,35
ludotai,o,97,33
ludotai,d,82,27
ludotai,u,56,18
ludotai,l,76,35
wecdhki,i,139,36
wecdhki,k,103,26
wecdhki,h,104,25
wecdhki,c,143,33
wecdhki,w,58,15
lbetami,i,221,56
lbetami,m,253,68
lbetami,a,364,89
lbetami,t,315,78
lbetami,e,418,100
lbetami,b,271,63
lbetami,l,392,92
lfyberi,i,280,60
lfyberi,b,203,38
lfyberi,y,129,27
lfyberi,l,260,59
lfyberi,f,294,62
fuconti,i,147,29
fuconti,t,165,37
fuconti,n,186,39
fuconti,o,192,43
fuconti,c,137,27
fuconti,u,127,27
fuconti,f,74,18
gyeonrp,p,149,40
gyeonrp,n,144,34
gyeonrp,o,172,51
gyeonrp,y,93,22
gyeonrp,g,124,31
wdnargi,a,443,80
wdnargi,w,226,39
wdnargi,d,288,54
wdnargi,r,371,67
ryedami,y,205,41
ryedami,a,526,110
ryedami,i,352,73
ryedami,m,444,87
lfuonrg,g,55,21
lfuonrg,r,74,20
lfuonrg,n,59,17
lfuonrg,o,83,29
lfuonrg,u,71,23
lfuonrg,f,87,25
lfuonrg,l,81,27
lfetxmi,i,128,41
lfetxmi,m,83,25
lfetxmi,x,51,8
lfetxmi,t,148,42
lfetxmi,e,164,50
lfetxmi,f,93,29
lfetxmi,l,157,44
uohnkgi,u,75,13
uohnkgi,o,128,27
uohnkgi,k,90,21
uohnkgi,h,84,16
lecohmk,k,64,21
lecohmk,m,44,15
lecohmk,h,83,21
lecohmk,o,90,32
lecohmk,c,94,26
lecohmk,e,102,31
lecohmk,l,86,27
betarpi,i,452,80
betarpi,p,356,74
betarpi,a,538,111
betarpi,t,574,111
betarpi,b,244,51
gecarpk,k,91,22
gecarpk,p,201,49
gecarpk,a,248,64
gecarpk,c,154,34
gecarpk,g,113,24
uyontam,m,176,38
uyontam,a,158,36
uyontam,t,162,37
uyontam,n,151,34
uyontam,o,143,35
uyontam,y,91,18
uyontam,u,121,26
luedtmi,i,289,69
luedtmi,m,252,59
luedtmi,t,263,64
luedtmi,u,182,39
luedtmi,l,345,76
lcdtari,i,271,60
lcdtari,r,200,44
lcdtari,a,294,67
lcdtari,t,240,50
lcdtari,d,120,28
lcdtari,c,230,42
lcdtari,l,156,40
ubedont,t,338,73
ubedont,n,367,77
ubedont,o,330,71
ubedont,b,271,53
ubedont,u,292,55
ledvami,i,329,78
ledvami,m,243,58
ledvami,a,326,80
ledvami,v,214,46
ledvami,l,408,93
luntapi,i,191,46
luntapi,p,175,42
luntapi,a,190,48
luntapi,t,173,45
luntapi,n,170,42
luntapi,u,108,30
luntapi,l,173,45
fentari,i,641,117
fentari,t,751,142
fentari,a,617,119
fentari,n,579,104
fentari,f,318,72
ueqoarp,p,156,41
ueqoarp,a,113,29
ueqoarp,o,71,19
ueqoarp,q,43,7
ueqoarp,u,93,23
guconpi,u,121,20
guconpi,c,127,23
guconpi,p,206,35
guconpi,o,203,40
evtargi,i,357,60
evtargi,g,285,52
evtargi,t,465,81
evtargi,a,440,84
evtargi,v,248,42
yucdhar,r,120,28
yucdhar,a,112,26
yucdhar,h,74,15
yucdhar,d,74,17
yucdhar,c,85,19
yucdhar,u,83,15
yucdhar,y,117,23
ecovtri,i,275,51
ecovtri,v,217,41
ecovtri,t,324,67
ecovtri,o,256,56
ecovtri,c,244,44
enaxmgi,a,320,62
enaxmgi,e,184,40
enaxmgi,m,258,55
enaxmgi,x,72,12
ecdohrp,c,425,74
ecdohrp,p,396,79
ecdohrp,h,248,49
ecdohrp,o,554,113
lbchnai,i,199,37
lbchnai,a,210,40
lbchnai,n,158,27
lbchnai,h,117,21
lbchnai,c,215,35
lbchnai,b,134,23
lbchnai,l,182,36
wudongi,u,130,21
wudongi,w,192,32
wudongi,d,260,44
wudongi,o,263,48
bedontm,m,253,57
bedontm,t,309,68
bedontm,n,261,60
bedontm,o,352,87
bedontm,b,177,40
lbecdor,c,262,50
lbecdor,l,348,76
lbecdor,o,564,120
lbecdor,b,290,59
lubetri,i,316,62
lubetri,t,340,70
lubetri,b,342,68
lubetri,u,227,50
lubetri,l,327,73
leohnam,m,121,40
leohnam,a,134,44
leohnam,n,109,36
leohnam,h,53,17
leohnam,o,109,39
leohnam,e,124,45
leohnam,l,131,45
lfedota,a,436,90
lfedota,t,456,96
lfedota,o,367,81
lfedota,l,513,111
lfedota,f,352,77
lbodari,i,127,35
lbodari,r,184,52
lbodari,a,200,54
lbodari,d,180,48
lbodari,o,159,45
lbodari,b,168,43
lbodari,l,148,46
lecdtki,i,350,82
lecdtki,k,135,33
lecdtki,t,244,53
lecdtki,c,217,44
lecdtki,l,242,56
lyecorg,g,138,33
lyecorg,o,190,49
lyecorg,c,127,25
lyecorg,y,133,30
lyecorg,l,171,44
lyentag,g,255,52
lyentag,a,365,76
lyentag,t,301,60
lyentag,n,251,52
lyentag,e,354,75
lyentag,y,146,25
lyentag,l,310,65
gentrpi,t,737,117
gentrpi,p,579,91
fueotri,i,187,38
fueotri,t,346,78
fueotri,o,234,53
fueotri,u,162,34
fueotri,f,238,53
lecdnag,g,297,60
lecdnag,a,528,107
lecdnag,n,383,70
lecdnag,c,221,42
lecdnag,l,403,84
luecntr,n,253,47
luecntr,t,359,70
luecntr,c,251,46
luecntr,u,334,68
luecntr,l,219,44
etaxrpi,i,367,64
etaxrpi,p,407,80
etaxrpi,x,87,14
etaxrpi,a,415,82
etaxrpi,t,477,90
yntargi,y,187,35
yntargi,a,590,102
yntargi,t,452,77
yntargi,r,484,84
lecovti,i,190,45
lecovti,t,182,46
lecovti,v,116,29
lecovti,o,160,45
lecovti,c,174,40
lecovti,e,227,53
lecovti,l,220,60
fuedtar,u,184,42
fuedtar,t,503,102
fuedtar,f,384,79
fuedtar,a,471,100
uybetrp,p,191,42
uybetrp,t,203,42
uybetrp,b,110,27
uybetrp,u,187,41
uybetrp,y,118,25
wbonari,i,95,19
wbonari,r,130,33
wbonari,a,127,30
wbonari,n,134,33
wbonari,o,145,35
wbonari,b,143,32
wbonari,w,69,14
wbeonri,i,171,34
wbeonri,n,191,43
wbeonri,o,200,46
wbeonri,b,187,41
wbeonri,w,149,34
ueqdarp,u,152,35
ueqdarp,q,53,9
ueqdarp,p,295,60
ueqdarp,a,275,59
lbentzi,i,178,41
lbentzi,z,32,4
lbentzi,t,170,41
lbentzi,n,143,32
lbentzi,e,205,48
lbentzi,b,110,24
lbentzi,l,173,40
gudonpi,u,167,28
gudonpi,p,210,35
gudonpi,d,203,35
gudonpi,o,208,40
bohnrgi,r,207,37
bohnrgi,o,290,54
bohnrgi,b,215,37
bohnrgi,h,99,16
lohntai,i,211,44
lohntai,a,256,53
lohntai,t,265,62
lohntai,n,239,47
lohntai,h,96,25
lohntai,o,234,50
lohntai,l,192,51
lfedoar,a,472,100
lfedoar,f,431,87
lfedoar,l,496,105
lfedoar,o,489,103
ucntagi,u,152,27
ucntagi,c,191,32
ucntagi,t,337,61
ucntagi,a,330,59
ecdnari,i,589,109
ecdnari,c,507,92
ecdnari,n,537,96
ecdnari,a,669,129
lfuyetr,t,207,42
lfuyetr,u,200,43
lfuyetr,y,132,25
lfuyetr,l,253,56
lfuyetr,f,262,56
eontagi,a,567,91
eontagi,t,701,117
eontagi,o,417,71
eontagi,e,458,80
ycdnagi,y,101,16
ycdnagi,c,152,24
ycdnagi,d,171,27
ycdnagi,a,227,38
fbednti,i,407,76
fbednti,t,374,72
fbednti,n,348,65
fbednti,b,164,31
fbednti,f,237,42
edntmpi,i,429,90
edntmpi,p,313,56
edntmpi,m,252,54
edntmpi,t,406,82
edntmpi,n,425,79
leodvri,i,611,113
leodvri,l,639,123
leodvri,o,427,88
leodvri,v,651,113
glbenpi,l,290,52
glbenpi,e,397,73
glbenpi,b,264,44
glbenpi,p,209,38
eontmpi,i,348,66
eontmpi,p,290,57
eontmpi,m,264,58
eontmpi,t,416,84
eontmpi,n,397,78
eontmpi,o,352,73
eontmpi,e,381,86
umedtri,u,279,52
umedtri,t,421,89
umedtri,i,479,95
umedtri,m,423,83
wentrgi,t,774,122
wentrgi,w,463,72
fehdnar,a,386,79
fehdnar,f,192,37
fehdnar,n,275,49
fehdnar,h,160,31
onvtami,i,286,50
onvtami,m,191,41
onvtami,a,295,53
onvtami,t,240,42
onvtami,v,93,14
onvtami,n,300,53
onvtami,o,253,46
luvtari,i,143,34
luvtari,r,162,34
luvtari,a,209,48
luvtari,t,129,29
luvtari,v,122,22
luvtari,u,83,17
luvtari,l,176,42
luenrgi,u,311,56
luenrgi,l,337,65
puednzi,i,161,31
puednzi,z,40,5
puednzi,n,237,43
puednzi,u,145,27
puednzi,p,185,36
lfotrpi,i,109,34
lfotrpi,p,117,31
lfotrpi,r,114,33
lfotrpi,t,120,40
lfotrpi,o,154,51
lfotrpi,f,91,26
lfotrpi,l,124,41
uentarp,p,448,88
uentarp,t,674,129
uentarp,a,536,109
uentarp,n,462,86
uentarp,u,336,64
bcotari,i,210,40
bcotari,r,284,60
bcotari,a,334,67
bcotari,t,305,66
bcotari,o,240,54
bcotari,c,222,41
bcotari,b,187,38
eontrgi,t,805,141
eontrgi,o,573,104
lecdtak,k,135,32
lecdtak,a,336,77
lecdtak,t,247,50
lecdtak,c,231,47
lecdtak,l,291,65
fbednri,i,599,108
fbednri,f,418,73
fbednri,n,375,67
fbednri,b,285,50
wedontr,t,530,105
wedontr,n,485,97
wedontr,w,336,68
wedontr,o,563,119
lbontki,i,111,35
lbontki,k,69,24
lbontki,t,77,28
lbontki,n,105,31
lbontki,o,119,44
lbontki,b,77,22
lbontki,l,89,34
edntarg,a,1337,225
edntarg,n,1068,167
edntarg,t,938,153
edntarg,g,905,142
glhntpi,t,249,46
glhntpi,l,170,30
glhntpi,h,146,26
glhntpi,p,138,24
yedhtar,y,228,45
yedhtar,a,715,139
yedhtar,t,579,104
yedhtar,h,444,79
lueontm,m,190,47
lueontm,t,221,58
lueontm,n,149,39
lueontm,o,172,53
lueontm,e,213,56
lueontm,u,92,25
lueontm,l,141,40
ucohtar,r,264,56
ucohtar,a,236,51
ucohtar,t,289,69
ucohtar,h,205,44
ucohtar,o,258,57
ucohtar,c,255,49
ucohtar,u,143,32
ubetaxi,i,36,9
ubetaxi,x,23,6
ubetaxi,a,49,19
ubetaxi,t,59,24
ubetaxi,e,49,19
ubetaxi,b,62,23
ubetaxi,u,32,11
wentari,i,648,111
wentari,t,807,146
wentari,a,612,115
wentari,n,611,113
wentari,w,320,67
ubcotak,k,82,19
ubcotak,a,113,27
ubcotak,t,115,33
ubcotak,o,133,33
ubcotak,c,114,25
ubcotak,b,98,24
ubcotak,u,63,18
lyonami,i,173,37
lyonami,m,213,50
lyonami,a,241,53
lyonami,n,230,50
lyonami,o,171,41
lyonami,y,133,27
lyonami,l,193,47
luentgi,u,254,44
luentgi,t,512,91
luentgi,l,455,84
luentgi,e,479,87
lcdoapk,k,61,18
lcdoapk,p,79,25
lcdoapk,a,108,30
lcdoapk,o,107,42
lcdoapk,d,43,14
lcdoapk,c,77,29
lcdoapk,l,97,37
ecdovni,i,468,75
ecdovni,v,363,56
ecdovni,n,468,77
ecdovni,o,423,70
ecdovni,c,464,72
ecotarp,p,619,117
ecotarp,a,688,132
ecotarp,t,808,146
ecotarp,o,578,104
ecotarp,c,509,89
ruchnam,m,74,16
ruchnam,a,82,19
ruchnam,n,70,12
ruchnam,h,80,17
ruchnam,c,82,18
ruchnam,u,80,15
ruchnam,r,72,16
lehnagi,a,386,74
lehnagi,l,372,75
lehnagi,h,131,27
lehnagi,e,335,66
rbohtam,m,139,36
rbohtam,a,205,52
rbohtam,t,193,53
rbohtam,h,101,25
rbohtam,o,241,63
rbohtam,b,130,32
rbohtam,r,171,43
fovnrgi,f,112,19
fovnrgi,o,171,33
fovnrgi,v,47,6
fovnrgi,r,185,32
lycarzi,i,132,26
lycarzi,z,28,6
lycarzi,r,111,25
lycarzi,a,155,35
lycarzi,c,135,24
lycarzi,y,137,26
lycarzi,l,142,30
ubdongi,u,179,29
ubdongi,d,248,42
ubdongi,o,254,48
ubdongi,b,224,38
ueqdvar,u,101,22
ueqdvar,q,58,10
ueqdvar,v,102,20
ueqdvar,a,140,35
pontarz,z,45,7
pontarz,r,192,46
pontarz,a,168,39
pontarz,t,199,45
pontarz,n,100,21
pontarz,o,178,42
pontarz,p,145,32
rynamgi,y,125,25
rynamgi,a,445,84
rynamgi,r,335,60
rynamgi,m,272,51
lumbehr,m,158,30
lumbehr,h,44,12
lumbehr,b,195,40
lumbehr,u,208,45
lumbehr,l,186,45
lyedarp,y,403,81
lyedarp,a,879,167
lyedarp,l,639,119
lyedarp,p,714,129
bchnrgi,c,86,16
bchnrgi,h,73,15
bchnrgi,b,77,12
bchnrgi,r,102,18
glenrpi,p,401,69
glenrpi,l,304,54
wledorg,g,297,61
wledorg,l,372,78
wledorg,w,279,57
wledorg,o,499,107
ueconar,a,204,48
ueconar,n,308,62
ueconar,o,257,52
ueconar,c,321,61
ueconar,u,152,28
luentax,x,71,13
luentax,a,202,45
luentax,t,222,50
luentax,n,172,39
luentax,e,227,50
luentax,u,107,24
luentax,l,155,38
uedotrg,u,373,75
uedotrg,t,455,89
uedotrg,o,508,107
uedotrg,g,339,64
ednaxmi,i,211,50
ednaxmi,m,324,75
ednaxmi,x,75,14
ednaxmi,a,317,69
ednaxmi,n,321,66
kedntri,k,191,41
kedntri,t,573,107
kedntri,n,603,111
kedntri,i,651,125
lecdnak,k,199,44
lecdnak,a,386,84
lecdnak,n,349,68
lecdnak,c,248,51
lecdnak,l,328,72
fuyodnr,r,66,20
fuyodnr,n,77,17
fuyodnr,d,67,22
fuyodnr,o,76,26
fuyodnr,y,49,10
fuyodnr,u,81,21
fuyodnr,f,67,19
lbontag,g,121,35
lbontag,a,221,54
lbontag,t,141,37
lbontag,n,175,42
